season,game_id,date,player_id,player,team,opponent,pts,reb,ast,stl,blk,to,fga,fta,oreb,min,poss,opp_allow_pts,opp_allow_reb,opp_allow_ast,opp_allow_stl,opp_allow_blk,opp_allow_to,opp_pace_proxy,roll_avg_pts,roll_avg_reb,roll_avg_ast,roll_avg_stl,roll_avg_blk,roll_avg_to,lag1_pts,lag1_reb,lag1_ast,lag1_stl,lag1_blk,lag1_to,roll_min,lag1_min,lag2_min,ewm_min,usage_proxy,lag1_usage,roll_usage,ewm_usage,games_played
2025,18447336,2026-01-07,1028025498,Pacome Dadiet,NYK,LAC,0,1,0,0,0,0,0,0,0,1.0,0.0,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,0.4,1.2,0.8,0.4,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.6,5.0,2.0,3.437365577740521,0.0,0.176,0.07156363636363636,0.09049426131456313,12
2025,18447333,2026-01-07,282,Kevon Looney,NOP,ATL,2,2,0,1,0,0,0,2,0,5.0,0.88,10.93018018018018,4.254504504504505,2.5563063063063063,0.8355855855855856,0.4391891891891892,0.0,8.26,2.0,7.2,1.8,0.4,0.6,0.0,4.0,12.0,2.0,1.0,1.0,0.0,16.6,24.0,18.0,14.442708214639627,0.176,0.16666666666666666,0.16575555555555554,0.1825243767066999,15
2025,18447339,2026-01-07,349,Jusuf Nurkic,UTA,OKC,15,15,4,3,1,0,16,4,5,33.0,12.760000000000002,9.719730941704036,4.00896860986547,2.2152466367713006,0.647982062780269,0.35874439461883406,0.0,7.69219730941704,18.8,10.6,5.6,1.2,0.6,0.0,21.0,12.0,5.0,2.0,0.0,0.0,31.2,31.0,34.0,31.303689416342824,0.5381818181818182,0.4012903225806451,0.4358876408221759,0.44579949991685097,30
2025,18447338,2026-01-07,56677859,Olivier-Maxence Prosper,MEM,PHX,8,7,0,1,0,0,8,0,0,26.0,8.0,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,7.0,2.2,1.6,0.4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,17.4,8.0,19.0,17.313169190698122,0.3076923076923077,0.25,0.26220100023815196,0.3019723110760318,18
2025,18447338,2026-01-07,1057396260,Javon Small,MEM,PHX,14,3,7,1,1,0,8,2,2,21.0,6.880000000000001,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,5.2,2.0,3.4,0.6,0.2,0.0,0.0,1.0,2.0,1.0,0.0,0.0,12.8,16.0,16.0,15.309257283499017,0.4228571428571429,0.375,0.5052380952380953,0.43716912602739816,12
2025,18447335,2026-01-07,17896027,Ziaire Williams,BKN,ORL,5,2,0,2,0,0,6,0,0,27.0,6.0,10.623556581986143,4.006928406466512,2.323325635103926,0.7136258660508084,0.5103926096997691,0.0,8.129422632794457,11.0,1.6,0.4,2.4,0.6,0.0,13.0,3.0,1.0,1.0,1.0,0.0,23.0,19.0,24.0,23.11536901892292,0.2222222222222222,0.33894736842105266,0.35038206627680313,0.308732680499789,28
2025,18447337,2026-01-07,1028245237,David Jones,SAS,LAL,0,1,0,0,0,0,0,0,0,1.0,0.0,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,1.8,0.4,1.0,0.4,0.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0,5.0,5.04047485986215,0.0,0.544,0.14880000000000002,0.2082905917673083,10
2025,18447337,2026-01-07,1057847504,Chris Mañon,LAL,SAS,0,0,0,0,0,0,0,0,0,1.0,0.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,0.0,0.75,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5,6.0,4.0,3.1481481481481484,0.0,0.0,0.08333333333333333,0.09876543209876545,3
2025,18447337,2026-01-07,1028046517,Bronny James,LAL,SAS,0,0,0,0,0,0,0,0,0,1.0,0.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.6,4.0,5.0,3.5213552760757585,0.0,0.25,0.15666666666666665,0.1350503362371512,18
2025,18447339,2026-01-07,1057260888,Airious Bailey,UTA,OKC,2,1,0,1,0,0,3,0,0,10.0,3.0,9.719730941704036,4.00896860986547,2.2152466367713006,0.647982062780269,0.35874439461883406,0.0,7.69219730941704,8.6,2.8,0.6,0.6,0.2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,21.6,11.0,29.0,18.29389170614306,0.3,0.18181818181818182,0.37714186489642876,0.3461758809642144,30
2025,18447337,2026-01-07,48,Bismack Biyombo,SAS,LAL,0,0,0,0,0,0,0,0,0,1.0,0.0,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,1.4,0.2,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8,2.0,4.0,3.2624938610306704,0.0,0.5,0.27799999999999997,0.20267874380357237,10
2025,18447331,2026-01-07,1057389625,Chaz Lanier,DET,CHI,8,1,1,0,0,0,5,0,0,12.0,5.0,11.566750629722922,4.342569269521411,2.6448362720403025,0.8463476070528967,0.5541561712846348,0.0,8.878287153652392,2.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.2,5.0,3.0,8.040204734757848,0.4166666666666667,0.2,0.28200000000000003,0.32898678949209986,14
2025,18447338,2026-01-07,3547282,Nick Richards,PHX,MEM,4,1,0,1,0,0,2,0,0,4.0,2.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,1.6,3.8,0.2,0.4,0.6,0.0,2.0,9.0,0.0,0.0,3.0,0.0,7.8,17.0,8.0,8.108268144353993,0.5,0.47058823529411764,0.21911764705882356,0.328161674236163,26
2025,18447336,2026-01-07,1028046422,Ariel Hukporti,NYK,LAC,0,2,0,0,0,0,0,0,1,1.0,-1.0,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,3.2,5.0,1.2,0.4,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,11.2,9.0,4.0,8.024825897221527,0.0,0.3333333333333333,0.16495238095238093,0.12209490517822064,24
2025,18447337,2026-01-07,1046672580,Drew Timme,LAL,SAS,0,0,0,0,0,0,1,0,0,1.0,1.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,0.5,0.75,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,2.3333333333333335,1.0,0.0,0.75,0.925925925925926,3
2025,18447338,2026-01-07,1057394959,Jahmai Mashack,MEM,PHX,0,0,0,0,0,0,1,0,0,4.0,1.0,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,6.0,3.62962962962963,0.25,0.0,0.2,0.21410608139003207,6
2025,18447334,2026-01-07,335,Jamal Murray,DEN,BOS,22,8,17,1,0,0,18,4,4,37.0,15.760000000000002,10.06474820143885,3.805755395683453,2.326139088729017,0.5083932853717026,0.38369304556354916,0.0,7.738513189448441,24.8,6.6,11.4,0.6,0.4,0.0,27.0,6.0,16.0,0.0,0.0,0.0,37.8,40.0,39.0,37.93861037971476,0.5340540540540542,0.619,0.6164299741036584,0.6096074635672903,34
2025,18447333,2026-01-07,378,Kristaps Porzingis,ATL,NOP,13,3,2,1,1,0,11,2,0,22.0,11.88,11.355203619909503,4.223981900452489,2.6990950226244346,0.7647058823529411,0.5633484162895928,0.0,8.30633484162896,13.4,3.2,1.4,0.8,0.6,0.0,9.0,1.0,1.0,0.0,0.0,0.0,19.2,20.0,17.0,20.78680264636185,0.54,0.688,0.6595529411764707,0.6181514746444292,16
2025,18447339,2026-01-07,338,Svi Mykhailiuk,UTA,OKC,8,7,6,0,0,0,8,3,3,27.0,6.32,9.719730941704036,4.00896860986547,2.2152466367713006,0.647982062780269,0.35874439461883406,0.0,7.69219730941704,6.8,2.8,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,22.6,20.0,28.0,23.716377111609148,0.3451851851851852,0.45,0.29117989417989415,0.33931351033827123,33
2025,18447332,2026-01-07,1028214238,Justin Edwards,PHI,WAS,1,0,0,0,0,0,1,2,0,6.0,1.88,10.757990867579908,4.168949771689498,2.5136986301369864,0.863013698630137,0.4977168949771689,0.0,7.9972602739726035,3.4,1.4,0.4,0.6,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.8,4.0,20.0,9.41142173915522,0.3133333333333333,0.25,0.31146666666666667,0.30342642154893823,27
2025,18447330,2026-01-07,227,Brandon Ingram,TOR,CHA,6,0,2,0,3,0,7,2,0,11.0,7.88,10.481566820276498,3.6129032258064515,2.5184331797235022,0.7465437788018433,0.391705069124424,0.0,7.970138248847926,20.2,7.0,2.2,0.6,1.6,0.0,19.0,9.0,3.0,1.0,2.0,0.0,30.2,35.0,34.0,26.973719671121067,0.7163636363636363,0.4,0.5898291660644601,0.5946060591128048,37
2025,18447333,2026-01-07,1028028244,Zaccharie Risacher,ATL,NOP,25,8,0,0,1,0,13,4,1,33.0,13.76,11.355203619909503,4.223981900452489,2.6990950226244346,0.7647058823529411,0.5633484162895928,0.0,8.30633484162896,14.0,5.6,1.2,0.2,0.4,0.0,16.0,4.0,4.0,1.0,0.0,0.0,27.0,22.0,30.0,27.21777750970985,0.44727272727272727,0.5,0.4300051948051948,0.43317992302449726,35
2025,18447337,2026-01-07,1057271360,Carter Bryant,SAS,LAL,2,2,0,0,0,0,1,0,0,4.0,1.0,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,1.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,9.0,5.0,6.615463912081378,0.25,0.2222222222222222,0.32912496392496393,0.30769381357418035,28
2025,18447331,2026-01-07,3547267,Isaiah Stewart,DET,CHI,31,3,1,1,2,0,17,2,1,31.0,16.88,11.566750629722922,4.342569269521411,2.6448362720403025,0.8463476070528967,0.5541561712846348,0.0,8.878287153652392,13.4,4.2,1.0,0.8,2.6,0.0,7.0,9.0,0.0,1.0,2.0,0.0,28.2,32.0,31.0,29.26117185654144,0.5767741935483871,0.2775,0.3361573055028463,0.3851446602378956,33
2025,18447345,2026-01-08,117,Anthony Davis,DAL,UTA,21,11,4,1,1,0,20,1,2,35.0,18.44,11.521428571428572,4.119047619047619,2.7333333333333334,0.8119047619047619,0.5285714285714286,0.0,8.354285714285714,16.4,10.0,2.2,0.6,2.0,0.0,19.0,16.0,2.0,0.0,2.0,0.0,31.6,36.0,39.0,34.3422799123048,0.5840000000000001,0.7244444444444444,0.5386739578739579,0.5846636165651716,19
2025,18447345,2026-01-08,297,Lauri Markkanen,UTA,DAL,33,7,4,0,2,0,26,6,3,40.0,25.64,11.196078431372548,4.541666666666667,2.553921568627451,0.8848039215686274,0.46568627450980393,0.0,8.792352941176471,28.2,7.8,2.4,1.2,0.8,0.0,29.0,13.0,1.0,1.0,0.0,0.0,39.0,44.0,32.0,39.09835661888893,0.716,0.4818181818181818,0.5970931613957288,0.6102392951090929,31
2025,18447342,2026-01-08,1028244692,PJ Hall,CHA,IND,2,4,1,0,0,0,2,0,2,11.0,0.0,10.642201834862385,4.229357798165138,2.25,0.6536697247706422,0.40825688073394495,0.0,8.038623853211009,7.4,6.0,0.6,0.0,1.4,0.0,8.0,7.0,0.0,0.0,1.0,0.0,17.4,15.0,20.0,14.962742806821456,0.18181818181818182,0.42133333333333334,0.3124350877192982,0.3105491526737112,12
2025,18447342,2026-01-08,1057278805,Liam McNeeley,CHA,IND,2,1,1,0,0,0,2,0,0,11.0,2.0,10.642201834862385,4.229357798165138,2.25,0.6536697247706422,0.40825688073394495,0.0,8.038623853211009,2.4,1.6,0.6,0.0,0.2,0.0,7.0,2.0,0.0,0.0,1.0,0.0,10.4,21.0,2.0,11.637848793119758,0.18181818181818182,0.31619047619047624,0.24575557775557777,0.2619768665080001,26
2025,18447345,2026-01-08,24489167,Brandon Williams,DAL,UTA,2,3,1,0,0,0,4,0,1,8.0,3.0,11.521428571428572,4.119047619047619,2.7333333333333334,0.8119047619047619,0.5285714285714286,0.0,8.354285714285714,14.2,4.4,3.0,1.0,0.0,0.0,18.0,2.0,2.0,2.0,0.0,0.0,22.8,27.0,25.0,19.703498357970375,0.5,0.5629629629629629,0.5333792592592592,0.5207529388893639,33
2025,18447355,2026-01-09,257,Maxi Kleber,LAL,MIL,0,2,1,0,0,0,0,0,1,3.0,-1.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,1.0,1.8,0.8,0.6,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,8.6,12.0,9.0,8.399009183533401,0.0,0.3233333333333333,0.28675213675213673,0.19454783398323008,17
2025,18447354,2026-01-09,1057275769,Hansen Yang,POR,HOU,2,1,1,0,0,0,5,0,1,13.0,4.0,10.119289340101522,3.472081218274112,2.2055837563451774,0.8248730964467005,0.41116751269035534,0.0,7.903045685279189,2.2,1.2,0.8,0.0,0.4,0.0,3.0,3.0,2.0,0.0,0.0,0.0,9.0,17.0,2.0,10.975354378863035,0.38461538461538464,0.23529411764705882,0.44616371863430687,0.4102717790241877,21
2025,18447352,2026-01-09,1028047255,Kevin McCullar Jr.,NYK,PHX,0,0,1,0,0,0,1,0,0,1.0,1.0,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,2.0,2.2,2.4,0.4,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,9.4,16.0,5.0,8.040085352842556,1.0,0.3125,0.4427941176470588,0.5778048988228122,8
2025,18447350,2026-01-09,1057392335,Brooks Barnhizer,OKC,MEM,0,2,0,0,0,0,1,0,1,7.0,0.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,6.563099556840081,0.14285714285714285,0.0,0.16090476190476188,0.16307210917009826,20
2025,18447346,2026-01-09,17896060,Sam Hauser,BOS,TOR,19,5,2,1,0,0,10,0,1,32.0,9.0,10.617021276595745,4.15130023640662,2.307328605200946,0.7730496453900709,0.5319148936170213,0.0,8.136359338061466,11.4,3.2,1.2,1.0,0.4,0.0,6.0,2.0,2.0,2.0,1.0,0.0,26.6,30.0,21.0,26.897395575609472,0.3125,0.2,0.3126806239737274,0.3139034537813543,36
2025,18447347,2026-01-09,85,Wendell Carter Jr.,ORL,PHI,13,8,2,0,3,0,13,0,1,29.0,12.0,10.847715736040609,4.228426395939087,2.530456852791878,0.7030456852791879,0.49238578680203043,0.0,8.398578680203046,13.2,8.6,2.6,0.6,0.8,0.0,20.0,6.0,3.0,1.0,1.0,0.0,30.2,39.0,20.0,30.597639432348206,0.4482758620689655,0.41538461538461535,0.4087079019423291,0.4009116180653811,37
2025,18447355,2026-01-09,22,Deandre Ayton,LAL,MIL,4,5,0,0,0,0,6,0,1,24.0,5.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,10.0,7.2,1.0,0.6,1.2,0.0,9.0,6.0,1.0,0.0,1.0,0.0,28.8,29.0,32.0,28.01402895164751,0.25,0.34068965517241384,0.3127261663286004,0.31410129650983715,31
2025,18447354,2026-01-09,38017695,Tari Eason,HOU,POR,6,3,2,2,1,0,4,2,2,15.0,2.88,11.081585081585082,4.146853146853147,2.491841491841492,0.9906759906759907,0.5990675990675991,0.0,8.332307692307692,13.4,8.6,1.8,1.4,0.6,0.0,15.0,13.0,3.0,1.0,1.0,0.0,26.4,31.0,30.0,24.23765852421571,0.3253333333333333,0.6374193548387097,0.46936337185900756,0.4520511744704022,20
2025,18447355,2026-01-09,666626,Jaxson Hayes,LAL,MIL,6,2,1,0,0,0,6,0,2,25.0,4.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,6.2,4.0,0.2,0.6,0.4,0.0,10.0,7.0,0.0,0.0,0.0,0.0,19.2,18.0,16.0,19.841645455024842,0.24,0.2711111111111111,0.21940545203588685,0.23270775277712719,30
2025,18447355,2026-01-09,1603383,Gabe Vincent,LAL,MIL,6,2,2,0,0,0,5,0,0,15.0,5.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,4.0,1.0,0.8,0.4,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,17.0,18.0,19.0,17.7504395979429,0.3333333333333333,0.4444444444444444,0.2540517961570593,0.3049310469998084,15
2025,18447353,2026-01-09,795959473,Pat Spencer,GSW,SAC,0,1,2,0,0,0,1,0,1,4.0,0.0,11.439613526570048,4.345410628019324,2.6256038647342996,0.8091787439613527,0.4830917874396135,0.0,8.405120772946859,1.8,1.4,3.8,0.4,0.0,0.0,3.0,3.0,11.0,1.0,0.0,0.0,12.6,31.0,6.0,13.006165314275188,0.25,0.25806451612903225,0.34627956989247316,0.3204547275686318,24
2025,18447354,2026-01-09,56783340,Duop Reath,POR,HOU,3,5,1,0,2,0,1,0,2,11.0,-1.0,10.119289340101522,3.472081218274112,2.2055837563451774,0.8248730964467005,0.41116751269035534,0.0,7.903045685279189,0.6,1.4,0.4,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.2,2.0,7.0,6.520762117609697,0.09090909090909091,0.0,0.1438961038961039,0.14731528597752744,27
2025,18447349,2026-01-09,1028035215,Cam Christie,LAC,BKN,0,0,0,0,0,0,0,0,0,3.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,3.690709493945311,0.0,0.5,0.22857142857142856,0.22750151203535685,23
2025,18447353,2026-01-09,1028025242,Devin Carter,SAC,GSW,2,0,0,0,0,0,1,0,0,4.0,1.0,10.899280575539569,4.251798561151079,2.5227817745803356,0.8249400479616307,0.4028776978417266,0.0,8.362877697841727,6.4,1.6,1.4,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.6,4.0,7.0,7.518908025538114,0.25,0.25,0.4595670995670996,0.3704121809109532,11
2025,18447353,2026-01-09,409,Dennis Schroder,SAC,GSW,15,3,3,1,0,0,9,4,1,20.0,9.76,10.899280575539569,4.251798561151079,2.5227817745803356,0.8249400479616307,0.4028776978417266,0.0,8.362877697841727,13.8,2.4,5.2,0.8,0.0,0.0,11.0,1.0,9.0,1.0,0.0,0.0,24.8,26.0,26.0,23.559707219310184,0.538,0.5030769230769231,0.4812263736263736,0.49452659432211493,30
2025,18447349,2026-01-09,375,Michael Porter Jr.,BKN,LAC,18,5,6,4,1,0,20,4,0,33.0,21.76,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,26.6,8.0,4.2,2.0,0.4,0.0,34.0,5.0,1.0,3.0,0.0,0.0,34.4,38.0,32.0,34.33354932424639,0.6593939393939394,0.6547368421052632,0.6139069643806486,0.6363035205866074,28
2025,18447350,2026-01-09,38017716,Ousmane Dieng,OKC,MEM,3,0,1,0,0,0,1,0,0,7.0,1.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,8.6,1.6,1.2,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,16.4,12.0,26.0,13.186569998366817,0.14285714285714285,0.5,0.3025387945387945,0.289144276645323,17
2025,18447355,2026-01-09,457,Jarred Vanderbilt,LAL,MIL,9,9,2,0,0,0,7,0,4,27.0,3.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,6.4,5.2,2.0,0.8,0.4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,23.4,19.0,29.0,24.138581008362106,0.25925925925925924,0.3157894736842105,0.26030128263885066,0.2539015957639022,26
2025,18447355,2026-01-09,420,Marcus Smart,LAL,MIL,9,4,1,2,0,0,9,0,2,30.0,7.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,8.6,5.2,3.4,1.4,0.6,0.0,2.0,7.0,1.0,3.0,0.0,0.0,33.4,35.0,37.0,31.938318071548625,0.3,0.17142857142857143,0.24489384803616304,0.24891834246574143,26
2025,18447352,2026-01-09,1028036898,Tyler Kolek,NYK,PHX,2,2,1,0,0,0,4,0,1,10.0,3.0,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,5.0,2.8,1.8,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,14.6,14.0,19.0,13.964883658411523,0.4,0.2857142857142857,0.39713237845745586,0.3846483250995845,34
2025,18447347,2026-01-09,145,Joel Embiid,PHI,ORL,22,9,3,1,1,0,17,9,3,31.0,17.96,10.623556581986143,4.006928406466512,2.323325635103926,0.7136258660508084,0.5103926096997691,0.0,8.129422632794457,26.0,8.0,3.6,0.2,1.0,0.0,28.0,7.0,2.0,0.0,2.0,0.0,33.0,26.0,40.0,31.94979002001105,0.6761290322580645,0.6738461538461539,0.629332699558506,0.6647824827648522,18
2025,18447355,2026-01-09,38017728,Jake LaRavia,LAL,MIL,13,2,2,2,0,0,8,0,1,34.0,7.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,16.2,5.6,1.8,1.6,0.2,0.0,16.0,7.0,1.0,1.0,0.0,0.0,36.0,39.0,35.0,34.99438316838135,0.23529411764705882,0.3333333333333333,0.315096918767507,0.2869776457061447,35
2025,18447347,2026-01-09,56677839,Jett Howard,ORL,PHI,0,0,0,0,0,0,6,0,0,9.0,6.0,10.847715736040609,4.228426395939087,2.530456852791878,0.7030456852791879,0.49238578680203043,0.0,8.398578680203046,2.8,1.6,0.8,0.0,0.2,0.0,4.0,2.0,1.0,0.0,1.0,0.0,8.8,14.0,16.0,10.193072816829057,0.6666666666666666,0.3485714285714286,0.5222142857142857,0.5510693154038108,26
2025,18447346,2026-01-09,1028037494,Jonathan Mogbo,TOR,BOS,6,3,3,0,0,0,3,0,0,19.0,3.0,10.06474820143885,3.805755395683453,2.326139088729017,0.5083932853717026,0.38369304556354916,0.0,7.738513189448441,2.2,0.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.0,11.0,9.245718088492733,0.15789473684210525,0.0,0.22557894736842105,0.17658392411531423,13
2025,18447349,2026-01-09,56677849,Kobe Brown,LAC,BKN,0,1,0,0,0,0,2,0,1,2.0,1.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,1.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,6.0,3.3604376374843095,1.0,0.0,0.3735238095238095,0.4420485139976269,24
2025,18447347,2026-01-09,172,Paul George,PHI,ORL,18,9,3,3,2,0,21,2,5,33.0,16.88,10.623556581986143,4.006928406466512,2.323325635103926,0.7136258660508084,0.5103926096997691,0.0,8.129422632794457,15.6,6.0,3.8,1.6,1.2,0.0,23.0,4.0,5.0,2.0,1.0,0.0,33.2,33.0,32.0,33.18837403649381,0.663030303030303,0.41333333333333333,0.42550606060606067,0.47898614061880534,19
2025,18447346,2026-01-09,666423,RJ Barrett,TOR,BOS,19,4,7,0,0,0,15,4,2,28.0,14.760000000000002,10.06474820143885,3.805755395683453,2.326139088729017,0.5083932853717026,0.38369304556354916,0.0,7.738513189448441,22.0,5.4,3.2,1.0,0.0,0.0,28.0,7.0,1.0,1.0,0.0,0.0,29.8,35.0,31.0,29.75728803657683,0.5985714285714286,0.7771428571428571,0.6519738248847927,0.6439323199005514,22
2025,18447355,2026-01-09,132,Luka Doncic,LAL,MIL,24,9,9,2,0,0,25,8,3,36.0,25.52,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,32.4,7.2,9.0,1.8,0.4,0.0,38.0,10.0,10.0,3.0,0.0,0.0,37.6,38.0,37.0,36.756404264056684,0.7922222222222222,0.8694736842105263,0.7456135730872573,0.77274409684465,28
2025,18447355,2026-01-09,1028026974,Dalton Knecht,LAL,MIL,4,1,0,0,0,0,4,0,0,13.0,4.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,3.0,1.2,0.0,0.2,0.2,0.0,2.0,3.0,0.0,0.0,1.0,0.0,13.4,19.0,11.0,12.98433000276204,0.3076923076923077,0.3157894736842105,0.3288921604711078,0.3672670617557505,30
2025,18447355,2026-01-09,237,LeBron James,LAL,MIL,26,9,10,3,0,0,21,6,1,33.0,22.64,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,26.0,7.4,7.6,1.4,0.4,0.0,30.0,8.0,8.0,2.0,1.0,0.0,34.2,33.0,37.0,33.60881684551279,0.7163636363636364,0.6690909090909091,0.6112170352170353,0.6302439747656143,18
2025,18447348,2026-01-09,1028203085,Trey Alexander,NOP,WAS,0,0,0,0,0,0,0,0,0,2.0,0.0,10.757990867579908,4.168949771689498,2.5136986301369864,0.863013698630137,0.4977168949771689,0.0,7.9972602739726035,2.8,0.8,1.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,2.0,5.0,7.185185185185188,0.0,0.0,0.1680952380952381,0.12157554379776604,4
2025,18447351,2026-01-09,38017709,Christian Braun,DEN,ATL,0,4,0,0,1,0,5,0,0,25.0,5.0,10.93018018018018,4.254504504504505,2.5563063063063063,0.8355855855855856,0.4391891891891892,0.0,8.26,5.2,3.2,1.4,0.2,0.6,0.0,5.0,5.0,2.0,0.0,1.0,0.0,25.0,30.0,24.0,26.113893483315493,0.2,0.18133333333333335,0.2054666666666667,0.22020463433544218,13
2025,18447349,2026-01-09,1057279105,Yanic Konan Niederhauser,LAC,BKN,0,0,0,0,0,0,0,0,0,2.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,4.6,3.8,0.6,0.0,0.6,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.4,2.0,6.0,7.676855354269439,0.0,1.44,0.45830518518518515,0.41646931039271645,19
2025,18447349,2026-01-09,1057279425,Drake Powell,BKN,LAC,0,1,1,0,1,0,2,0,0,15.0,2.0,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,5.8,1.0,0.8,0.2,0.4,0.0,2.0,3.0,0.0,0.0,0.0,0.0,19.8,19.0,18.0,17.723686819065225,0.13333333333333333,0.3157894736842105,0.28204112706007445,0.2330405889468533,25
